date,stock_price,strike_price,time_to_maturity,option_type,theoretical_price,market_price,bid_price,ask_price,implied_volatility,volume,open_interest,risk_free_rate
2023-01-09,107.25,110,0.5,put,6.8186,6.9767,6.9085,7.0449,0.225,38,190,0.05
2023-01-10,106.47,90,0.08,call,16.8598,16.886,16.7174,17.0546,0.2697,35,280,0.05
2023-01-10,106.47,90,0.08,put,0.2233,0.2209,0.2187,0.2231,0.3733,40,600,0.05
2023-01-10,106.47,95,0.08,call,11.8944,11.9016,11.7826,12.0205,0.2055,54,756,0.05
2023-01-10,106.47,95,0.08,put,0.0109,0.0109,0.0108,0.011,0.1695,58,580,0.05
2023-01-10,106.47,100,0.08,call,8.6217,8.4498,8.3636,8.536,0.3746,49,490,0.05
2023-01-10,106.47,100,0.08,put,1.1702,1.165,1.1533,1.1767,0.3109,58,580,0.05
2023-01-10,106.47,105,0.08,call,4.6913,4.6744,4.6274,4.7213,0.3083,57,399,0.05
2023-01-10,106.47,105,0.08,put,1.8681,1.8781,1.8595,1.8968,0.2275,47,658,0.05
2023-01-10,106.47,110,0.08,call,1.2516,1.2488,1.2363,1.2613,0.2051,49,490,0.05
2023-01-10,106.47,110,0.08,put,4.9494,4.9239,4.8744,4.9734,0.2599,53,477,0.05
2023-01-10,106.47,90,0.25,call,18.3667,18.3771,18.1935,18.5608,0.2966,60,1020,0.05
2023-01-10,106.47,90,0.25,put,0.6035,0.6078,0.6018,0.6139,0.2765,44,836,0.05
2023-01-10,106.47,95,0.25,call,13.4059,13.3136,13.1795,13.4476,0.2271,41,533,0.05
2023-01-10,106.47,95,0.25,put,0.9792,0.9723,0.9625,0.9821,0.2469,39,195,0.05
2023-01-10,106.47,100,0.25,call,10.6132,10.6303,10.5241,10.7364,0.2927,56,448,0.05
2023-01-10,106.47,100,0.25,put,2.157,2.1676,2.146,2.1892,0.2502,57,513,0.05
2023-01-10,106.47,105,0.25,call,5.6942,5.6869,5.6299,5.7438,0.1986,43,688,0.05
2023-01-10,106.47,105,0.25,put,4.9814,4.9158,4.866,4.9656,0.2995,48,528,0.05
2023-01-10,106.47,110,0.25,call,4.2679,4.2433,4.2007,4.286,0.2463,55,605,0.05
2023-01-10,106.47,110,0.25,put,3.8085,3.7501,3.712,3.7882,0.1204,58,522,0.05
2023-01-10,106.47,90,0.5,call,20.7362,20.53,20.3227,20.7374,0.3016,43,344,0.05
2023-01-10,106.47,90,0.5,put,1.1651,1.1571,1.1455,1.1688,0.2485,34,544,0.05
2023-01-10,106.47,95,0.5,call,15.5172,15.6866,15.5314,15.8418,0.2271,49,686,0.05
2023-01-10,106.47,95,0.5,put,2.7198,2.7276,2.7004,2.7548,0.2767,43,688,0.05
2023-01-10,106.47,100,0.5,call,12.7799,12.7547,12.6269,12.8825,0.2604,62,744,0.05
2023-01-10,106.47,100,0.5,put,3.102,3.1689,3.1379,3.1999,0.231,52,624,0.05
2023-01-10,106.47,105,0.5,call,8.6988,8.7307,8.6437,8.8176,0.2197,49,441,0.05
2023-01-10,106.47,105,0.5,put,5.1342,5.1387,5.0874,5.1901,0.2372,54,702,0.05
2023-01-10,106.47,110,0.5,call,9.7075,9.7845,9.6874,9.8815,0.3361,57,285,0.05
2023-01-10,106.47,110,0.5,put,9.7821,9.6503,9.5525,9.7482,0.3114,47,517,0.05
2023-01-11,107.39,90,0.08,call,17.7515,17.6431,17.4656,17.8206,0.2014,40,400,0.05
2023-01-11,107.39,90,0.08,put,0.0616,0.0611,0.0605,0.0617,0.3097,60,720,0.05
2023-01-11,107.39,95,0.08,call,13.0035,12.8186,12.6886,12.9486,0.294,39,702,0.05
2023-01-11,107.39,95,0.08,put,0.3572,0.3565,0.3529,0.36,0.3251,63,1197,0.05
2023-01-11,107.39,100,0.08,call,8.2893,8.41,8.3271,8.4929,0.2441,54,864,0.05
2023-01-11,107.39,100,0.08,put,1.2305,1.2333,1.221,1.2456,0.34,38,684,0.05
2023-01-11,107.39,105,0.08,call,4.1038,4.1882,4.1472,4.2293,0.2046,64,576,0.05
2023-01-11,107.39,105,0.08,put,1.1892,1.1887,1.1768,1.2006,0.1948,53,583,0.05
2023-01-11,107.39,110,0.08,call,3.3102,3.338,3.3048,3.3711,0.3521,49,588,0.05
2023-01-11,107.39,110,0.08,put,3.7914,3.7424,3.7044,3.7803,0.2093,35,350,0.05
2023-01-11,107.39,90,0.25,call,18.932,19.0077,18.8184,19.197,0.2617,48,336,0.05
2023-01-11,107.39,90,0.25,put,0.1759,0.1751,0.1734,0.1769,0.2174,40,200,0.05
2023-01-11,107.39,95,0.25,call,14.0048,13.7388,13.5988,13.8789,0.203,47,517,0.05
2023-01-11,107.39,95,0.25,put,0.9371,0.9465,0.9371,0.9559,0.2539,45,630,0.05
2023-01-11,107.39,100,0.25,call,10.7336,10.7112,10.6039,10.8185,0.2603,55,770,0.05
2023-01-11,107.39,100,0.25,put,1.2655,1.2751,1.2624,1.2877,0.2075,51,867,0.05
2023-01-11,107.39,105,0.25,call,7.9043,8.0338,7.9548,8.1129,0.2792,58,928,0.05
2023-01-11,107.39,105,0.25,put,6.3011,6.2516,6.1886,6.3146,0.3813,67,1005,0.05
2023-01-11,107.39,110,0.25,call,5.4785,5.5133,5.4585,5.5681,0.2824,49,686,0.05
2023-01-11,107.39,110,0.25,put,6.5357,6.4823,6.417,6.5477,0.2738,52,468,0.05
2023-01-11,107.39,90,0.5,call,19.7066,19.6246,19.4275,19.8216,0.1453,40,680,0.05
2023-01-11,107.39,90,0.5,put,0.3893,0.3871,0.3832,0.391,0.191,43,344,0.05
2023-01-11,107.39,95,0.5,call,16.909,16.9056,16.7365,17.0747,0.2592,48,768,0.05
2023-01-11,107.39,95,0.5,put,1.3621,1.362,1.3484,1.3756,0.2167,34,578,0.05
2023-01-11,107.39,100,0.5,call,14.8642,14.9465,14.7978,15.0951,0.3156,49,882,0.05
2023-01-11,107.39,100,0.5,put,2.7255,2.706,2.6787,2.7333,0.2253,37,555,0.05
2023-01-11,107.39,105,0.5,call,7.5449,7.5915,7.516,7.6669,0.1567,55,275,0.05
2023-01-11,107.39,105,0.5,put,6.1572,6.2718,6.2102,6.3334,0.2849,56,560,0.05
2023-01-11,107.39,110,0.5,call,5.9887,6.0069,5.947,6.0667,0.1962,54,540,0.05
2023-01-11,107.39,110,0.5,put,5.4285,5.4361,5.3819,5.4904,0.1812,45,315,0.05
2023-01-12,106.62,90,0.08,call,16.9775,16.8601,16.6903,17.0299,0.1616,42,378,0.05
2023-01-12,106.62,90,0.08,put,0.0,0.0,0.0,0.0,0.1388,53,424,0.05
2023-01-12,106.62,95,0.08,call,12.4013,12.3266,12.2026,12.4506,0.3214,49,931,0.05
2023-01-12,106.62,95,0.08,put,0.2059,0.2058,0.2037,0.2078,0.2734,30,330,0.05
2023-01-12,106.62,100,0.08,call,7.9855,8.0139,7.934,8.0938,0.2906,43,430,0.05
2023-01-12,106.62,100,0.08,put,0.5719,0.5786,0.5728,0.5843,0.2389,44,352,0.05
2023-01-12,106.62,105,0.08,call,3.97,3.8738,3.8341,3.9135,0.238,47,282,0.05
2023-01-12,106.62,105,0.08,put,2.5797,2.5887,2.5629,2.6145,0.2942,41,369,0.05
2023-01-12,106.62,110,0.08,call,2.7744,2.7713,2.7436,2.7991,0.3345,44,616,0.05
2023-01-12,106.62,110,0.08,put,4.4047,4.3678,4.3237,4.4118,0.2198,46,414,0.05
2023-01-12,106.62,90,0.25,call,18.3606,18.064,17.8804,18.2476,0.2805,33,264,0.05
2023-01-12,106.62,90,0.25,put,0.8741,0.8669,0.8582,0.8757,0.3082,46,552,0.05
2023-01-12,106.62,95,0.25,call,13.6986,13.6581,13.5211,13.7951,0.2418,51,510,0.05
2023-01-12,106.62,95,0.25,put,1.0868,1.0927,1.0819,1.1036,0.2576,45,450,0.05
2023-01-12,106.62,100,0.25,call,9.6154,9.6574,9.5612,9.7535,0.2282,48,816,0.05
2023-01-12,106.62,100,0.25,put,2.9044,2.88,2.8509,2.909,0.2952,55,825,0.05
2023-01-12,106.62,105,0.25,call,7.8586,7.8077,7.7291,7.8863,0.3002,56,616,0.05
2023-01-12,106.62,105,0.25,put,3.848,3.853,3.8145,3.8914,0.2471,56,1064,0.05
2023-01-12,106.62,110,0.25,call,5.5467,5.5646,5.5091,5.62,0.3033,59,885,0.05
2023-01-12,106.62,110,0.25,put,6.1641,6.1694,6.1078,6.231,0.2374,55,330,0.05
2023-01-12,106.62,90,0.5,call,20.5187,20.5062,20.301,20.7114,0.2819,53,424,0.05
2023-01-12,106.62,90,0.5,put,0.6773,0.6738,0.667,0.6805,0.2132,41,615,0.05
2023-01-12,106.62,95,0.5,call,17.4004,17.4201,17.2461,17.5941,0.3104,42,336,0.05
2023-01-12,106.62,95,0.5,put,0.833,0.8251,0.8168,0.8335,0.1781,49,882,0.05
2023-01-12,106.62,100,0.5,call,11.2554,11.1182,11.0056,11.2307,0.1938,53,583,0.05
2023-01-12,106.62,100,0.5,put,3.6857,3.628,3.5911,3.6648,0.2559,59,590,0.05
2023-01-12,106.62,105,0.5,call,11.5205,11.4819,11.3667,11.5971,0.3149,43,688,0.05
2023-01-12,106.62,105,0.5,put,4.8694,4.8425,4.7939,4.8912,0.2298,59,885,0.05
2023-01-12,106.62,110,0.5,call,8.6215,8.6665,8.5802,8.7527,0.2972,53,424,0.05
2023-01-12,106.62,110,0.5,put,7.8791,7.8112,7.7324,7.89,0.2503,54,432,0.05
2023-01-13,105.85,90,0.08,call,16.2432,16.3373,16.1749,16.4998,0.2682,31,527,0.05
2023-01-13,105.85,90,0.08,put,0.0352,0.0347,0.0344,0.0351,0.2663,54,864,0.05
2023-01-13,105.85,95,0.08,call,11.2758,11.2416,11.1288,11.3543,0.1995,54,486,0.05
2023-01-13,105.85,95,0.08,put,0.0062,0.0063,0.0062,0.0063,0.1522,56,504,0.05
2023-01-13,105.85,100,0.08,call,6.8133,6.7726,6.7044,6.8407,0.2217,60,360,0.05
2023-01-13,105.85,100,0.08,put,1.5033,1.5148,1.4998,1.5298,0.3321,52,468,0.05
2023-01-13,105.85,105,0.08,call,4.3803,4.3991,4.3553,4.4429,0.3129,44,748,0.05
2023-01-13,105.85,105,0.08,put,2.6011,2.5704,2.5444,2.5964,0.2691,54,594,0.05
2023-01-13,105.85,110,0.08,call,2.1897,2.2,2.1781,2.2219,0.3094,37,518,0.05
2023-01-13,105.85,110,0.08,put,4.722,4.6306,4.5833,4.6778,0.1997,43,387,0.05
2023-01-13,105.85,90,0.25,call,17.4582,17.7127,17.5381,17.8873,0.2563,53,689,0.05
2023-01-13,105.85,90,0.25,put,0.2784,0.2802,0.2774,0.283,0.2242,38,570,0.05
2023-01-13,105.85,95,0.25,call,13.887,13.6702,13.5314,13.8091,0.3055,41,738,0.05
2023-01-13,105.85,95,0.25,put,0.3631,0.3641,0.3604,0.3677,0.1786,37,481,0.05
2023-01-13,105.85,100,0.25,call,9.3507,9.3128,9.2193,9.4063,0.2468,69,897,0.05
2023-01-13,105.85,100,0.25,put,2.2582,2.2698,2.2472,2.2924,0.2466,55,440,0.05
2023-01-13,105.85,105,0.25,call,6.1002,6.1026,6.0416,6.1636,0.237,51,663,0.05
2023-01-13,105.85,105,0.25,put,4.3747,4.4036,4.3598,4.4473,0.2577,40,680,0.05
2023-01-13,105.85,110,0.25,call,3.6629,3.6585,3.6219,3.6951,0.2307,45,405,0.05
2023-01-13,105.85,110,0.25,put,6.6245,6.5547,6.4884,6.6209,0.2391,55,440,0.05
2023-01-13,105.85,90,0.5,call,18.6204,18.3973,18.2111,18.5835,0.1966,43,774,0.05
2023-01-13,105.85,90,0.5,put,0.4443,0.4371,0.4326,0.4415,0.1863,49,441,0.05
2023-01-13,105.85,95,0.5,call,14.9677,14.8289,14.6792,14.9785,0.2252,50,600,0.05
2023-01-13,105.85,95,0.5,put,2.5321,2.519,2.4937,2.5443,0.2619,58,1102,0.05
2023-01-13,105.85,100,0.5,call,12.382,12.4917,12.3679,12.6155,0.2621,48,336,0.05
2023-01-13,105.85,100,0.5,put,4.0519,4.1099,4.0694,4.1504,0.2615,52,832,0.05
2023-01-13,105.85,105,0.5,call,8.7909,8.7692,8.6813,8.8572,0.2364,50,300,0.05
2023-01-13,105.85,105,0.5,put,4.533,4.5235,4.4782,4.5689,0.2078,48,288,0.05
2023-01-13,105.85,110,0.5,call,4.1973,4.1788,4.1369,4.2208,0.1625,33,528,0.05
2023-01-13,105.85,110,0.5,put,4.9529,4.829,4.7795,4.8786,0.1396,49,882,0.05
2023-01-14,106.26,90,0.08,call,16.6185,16.3684,16.2022,16.5346,0.1733,36,360,0.05
2023-01-14,106.26,90,0.08,put,0.0532,0.0533,0.0528,0.0538,0.288,38,342,0.05
2023-01-14,106.26,95,0.08,call,11.8335,11.8903,11.772,12.0087,0.2644,44,572,0.05
2023-01-14,106.26,95,0.08,put,0.8113,0.8124,0.8043,0.8205,0.3865,56,616,0.05
2023-01-14,106.26,100,0.08,call,7.9233,8.074,7.9947,8.1532,0.3165,44,704,0.05
2023-01-14,106.26,100,0.08,put,0.6873,0.6912,0.6844,0.6981,0.247,53,901,0.05
2023-01-14,106.26,105,0.08,call,4.0894,4.127,4.0862,4.1679,0.2674,34,374,0.05
2023-01-14,106.26,105,0.08,put,1.8958,1.9113,1.8924,1.9303,0.2229,57,513,0.05
2023-01-14,106.26,110,0.08,call,1.0247,1.0226,1.0123,1.0328,0.1897,55,770,0.05
2023-01-14,106.26,110,0.08,put,4.4404,4.4908,4.4464,4.5352,0.2006,48,672,0.05
2023-01-14,106.26,90,0.25,call,17.5602,17.7667,17.5911,17.9423,0.2094,53,848,0.05
2023-01-14,106.26,90,0.25,put,0.0402,0.0404,0.04,0.0408,0.1633,47,329,0.05
2023-01-14,106.26,95,0.25,call,12.9151,12.7674,12.6382,12.8965,0.1963,42,714,0.05
2023-01-14,106.26,95,0.25,put,1.1129,1.1217,1.1106,1.1329,0.2554,53,689,0.05
2023-01-14,106.26,100,0.25,call,9.5423,9.624,9.5285,9.7194,0.2402,57,342,0.05
2023-01-14,106.26,100,0.25,put,3.3532,3.3284,3.2949,3.362,0.3144,50,900,0.05
2023-01-14,106.26,105,0.25,call,6.4404,6.53,6.4656,6.5945,0.2416,57,1083,0.05
2023-01-14,106.26,105,0.25,put,3.7932,3.7796,3.7417,3.8176,0.2375,60,900,0.05
2023-01-14,106.26,110,0.25,call,4.4952,4.5665,4.5215,4.6114,0.2616,54,648,0.05
2023-01-14,106.26,110,0.25,put,7.4476,7.481,7.4065,7.5555,0.289,65,910,0.05
2023-01-14,106.26,90,0.5,call,19.0213,19.2705,19.0803,19.4607,0.1985,39,702,0.05
2023-01-14,106.26,90,0.5,put,2.414,2.3931,2.369,2.4173,0.3198,50,400,0.05
2023-01-14,106.26,95,0.5,call,16.0201,16.2627,16.1025,16.4229,0.2604,36,216,0.05
2023-01-14,106.26,95,0.5,put,4.4883,4.467,4.4221,4.5119,0.3518,44,440,0.05
2023-01-14,106.26,100,0.5,call,12.3468,12.3285,12.205,12.4519,0.2493,47,799,0.05
2023-01-14,106.26,100,0.5,put,4.5874,4.5047,4.4588,4.5506,0.2868,60,840,0.05
2023-01-14,106.26,105,0.5,call,8.9249,8.8826,8.7933,8.9718,0.2323,51,765,0.05
2023-01-14,106.26,105,0.5,put,2.3574,2.3548,2.3313,2.3784,0.1357,47,376,0.05
2023-01-14,106.26,110,0.5,call,7.689,7.6876,7.6107,7.7645,0.2724,50,450,0.05
2023-01-14,106.26,110,0.5,put,8.6387,8.6198,8.5334,8.7062,0.2699,45,315,0.05
2023-01-15,103.11,90,0.08,call,13.6733,13.6775,13.5408,13.8142,0.3114,48,720,0.05
2023-01-15,103.11,90,0.08,put,0.0054,0.0053,0.0053,0.0054,0.1839,46,322,0.05
2023-01-15,103.11,95,0.08,call,9.0906,9.1201,9.0292,9.211,0.2874,42,294,0.05
2023-01-15,103.11,95,0.08,put,0.2894,0.2903,0.2874,0.2932,0.2321,50,450,0.05
2023-01-15,103.11,100,0.08,call,5.4151,5.3775,5.3233,5.4316,0.295,58,580,0.05
2023-01-15,103.11,100,0.08,put,1.6719,1.6762,1.6595,1.6929,0.2727,50,450,0.05
2023-01-15,103.11,105,0.08,call,2.5219,2.5302,2.5049,2.5554,0.2734,49,490,0.05
2023-01-15,103.11,105,0.08,put,4.6606,4.6548,4.6082,4.7014,0.3315,59,826,0.05
2023-01-15,103.11,110,0.08,call,0.3788,0.3912,0.3874,0.3949,0.1914,50,750,0.05
2023-01-15,103.11,110,0.08,put,6.8044,6.6591,6.591,6.7271,0.1878,51,918,0.05
2023-01-15,103.11,90,0.25,call,16.8669,16.4959,16.3272,16.6646,0.4069,47,517,0.05
2023-01-15,103.11,90,0.25,put,0.1103,0.1116,0.1105,0.1127,0.1644,55,550,0.05
2023-01-15,103.11,95,0.25,call,10.7394,10.8345,10.7271,10.9419,0.2398,61,427,0.05
2023-01-15,103.11,95,0.25,put,2.1991,2.1821,2.1602,2.2041,0.2895,44,264,0.05
2023-01-15,103.11,100,0.25,call,7.8908,7.9866,7.9077,8.0655,0.2704,50,350,0.05
2023-01-15,103.11,100,0.25,put,2.3376,2.325,2.3017,2.3484,0.2066,58,522,0.05
2023-01-15,103.11,105,0.25,call,5.7475,5.7743,5.7168,5.8318,0.2928,60,1140,0.05
2023-01-15,103.11,105,0.25,put,5.9496,5.948,5.8885,6.0075,0.2743,37,666,0.05
2023-01-15,103.11,110,0.25,call,2.1316,2.1766,2.1552,2.1979,0.2059,51,867,0.05
2023-01-15,103.11,110,0.25,put,9.2552,9.258,9.1655,9.3506,0.2892,45,495,0.05
2023-01-15,103.11,90,0.5,call,17.5484,17.4654,17.2899,17.6408,0.2804,44,616,0.05
2023-01-15,103.11,90,0.5,put,2.2327,2.1968,2.1745,2.2191,0.2814,39,468,0.05
2023-01-15,103.11,95,0.5,call,12.4984,12.3998,12.2748,12.5248,0.2119,43,473,0.05
2023-01-15,103.11,95,0.5,put,2.3564,2.3201,2.2965,2.3436,0.2265,50,650,0.05
2023-01-15,103.11,100,0.5,call,10.0254,9.9551,9.8548,10.0554,0.2434,54,756,0.05
2023-01-15,103.11,100,0.5,put,5.4075,5.5049,5.4508,5.559,0.2792,37,666,0.05
2023-01-15,103.11,105,0.5,call,9.3813,9.2345,9.1407,9.3283,0.3119,46,828,0.05
2023-01-15,103.11,105,0.5,put,6.5771,6.5011,6.4354,6.5669,0.2391,56,616,0.05
2023-01-15,103.11,110,0.5,call,5.6028,5.634,5.5779,5.69,0.2533,44,572,0.05
2023-01-15,103.11,110,0.5,put,10.854,10.854,10.7455,10.9626,0.2906,33,330,0.05
2023-01-16,100.36,90,0.08,call,10.8715,10.8922,10.7834,11.0009,0.2495,46,736,0.05
2023-01-16,100.36,90,0.08,put,0.3215,0.3187,0.3155,0.3219,0.2951,36,252,0.05
2023-01-16,100.36,95,0.08,call,6.9841,7.0588,6.989,7.1287,0.3063,51,357,0.05
2023-01-16,100.36,95,0.08,put,0.8565,0.8638,0.8552,0.8723,0.2595,47,423,0.05
2023-01-16,100.36,100,0.08,call,3.1368,3.16,3.1286,3.1913,0.2431,58,1102,0.05
2023-01-16,100.36,100,0.08,put,2.5201,2.5332,2.508,2.5584,0.2555,54,486,0.05
2023-01-16,100.36,105,0.08,call,0.8704,0.8899,0.8812,0.8986,0.2092,49,637,0.05
2023-01-16,100.36,105,0.08,put,5.2826,5.23,5.1772,5.2828,0.2295,52,676,0.05
2023-01-16,100.36,110,0.08,call,0.3654,0.3699,0.3662,0.3735,0.2469,56,728,0.05
2023-01-16,100.36,110,0.08,put,9.5031,9.5403,9.4453,9.6354,0.234,51,561,0.05
2023-01-16,100.36,90,0.25,call,12.9012,12.7007,12.5717,12.8297,0.2815,38,228,0.05
2023-01-16,100.36,90,0.25,put,1.5499,1.552,1.5365,1.5675,0.2909,46,414,0.05
2023-01-16,100.36,95,0.25,call,8.5105,8.4357,8.3506,8.5208,0.233,35,490,0.05
2023-01-16,100.36,95,0.25,put,1.1389,1.1283,1.1169,1.1397,0.1794,53,530,0.05
2023-01-16,100.36,100,0.25,call,5.9014,5.8879,5.8289,5.9469,0.2551,50,250,0.05
2023-01-16,100.36,100,0.25,put,3.2272,3.219,3.1867,3.2513,0.2003,56,1064,0.05
2023-01-16,100.36,105,0.25,call,4.0245,4.0067,3.9665,4.047,0.2722,58,812,0.05
2023-01-16,100.36,105,0.25,put,6.5981,6.6425,6.5765,6.7084,0.2332,40,360,0.05
2023-01-16,100.36,110,0.25,call,2.5939,2.6261,2.6002,2.6521,0.2796,42,672,0.05
2023-01-16,100.36,110,0.25,put,9.6837,9.6997,9.6028,9.7965,0.2088,56,840,0.05
2023-01-16,100.36,90,0.5,call,14.7724,14.8272,14.6795,14.975,0.2525,42,630,0.05
2023-01-16,100.36,90,0.5,put,3.3468,3.3336,3.3001,3.367,0.3077,41,656,0.05
2023-01-16,100.36,95,0.5,call,11.109,11.0304,10.9193,11.1415,0.241,53,636,0.05
2023-01-16,100.36,95,0.5,put,3.5735,3.5742,3.5385,3.6099,0.2479,68,884,0.05
2023-01-16,100.36,100,0.5,call,8.7888,8.847,8.7592,8.9349,0.2615,52,676,0.05
2023-01-16,100.36,100,0.5,put,4.4605,4.4781,4.4335,4.5227,0.2067,41,492,0.05
2023-01-16,100.36,105,0.5,call,8.1616,8.2532,8.1716,8.3349,0.3206,65,650,0.05
2023-01-16,100.36,105,0.5,put,8.945,9.0333,8.9439,9.1228,0.2759,54,270,0.05
2023-01-16,100.36,110,0.5,call,4.2592,4.259,4.2164,4.3016,0.2462,42,210,0.05
2023-01-16,100.36,110,0.5,put,12.3484,12.353,12.2295,12.4765,0.2887,42,378,0.05
2023-01-17,99.48,90,0.08,call,10.1648,10.1757,10.0741,10.2774,0.2792,60,1080,0.05
2023-01-17,99.48,90,0.08,put,0.2886,0.2823,0.2794,0.2852,0.2706,31,527,0.05
2023-01-17,99.48,95,0.08,call,6.5175,6.5797,6.5145,6.6449,0.3267,53,795,0.05
2023-01-17,99.48,95,0.08,put,0.9474,0.9516,0.9422,0.9611,0.2478,44,308,0.05
2023-01-17,99.48,100,0.08,call,2.9553,2.9404,2.9108,2.9699,0.2686,58,986,0.05
2023-01-17,99.48,100,0.08,put,2.5472,2.5581,2.5326,2.5835,0.2214,56,672,0.05
2023-01-17,99.48,105,0.08,call,1.0261,1.0186,1.0084,1.0289,0.251,43,215,0.05
2023-01-17,99.48,105,0.08,put,6.6092,6.6245,6.5584,6.6906,0.3024,55,715,0.05
2023-01-17,99.48,110,0.08,call,0.0805,0.0808,0.08,0.0816,0.1898,45,855,0.05
2023-01-17,99.48,110,0.08,put,10.5126,10.3811,10.276,10.4863,0.2773,44,528,0.05
2023-01-17,99.48,90,0.25,call,12.1679,12.0939,11.9723,12.2156,0.2802,42,672,0.05
2023-01-17,99.48,90,0.25,put,1.6773,1.6639,1.6471,1.6807,0.288,43,645,0.05
2023-01-17,99.48,95,0.25,call,8.4589,8.4583,8.3737,8.5428,0.2669,50,350,0.05
2023-01-17,99.48,95,0.25,put,3.0415,3.0847,3.0543,3.1151,0.2808,61,915,0.05
2023-01-17,99.48,100,0.25,call,4.7174,4.7543,4.7071,4.8015,0.22,51,255,0.05
2023-01-17,99.48,100,0.25,put,3.1693,3.1468,3.1151,3.1785,0.178,62,868,0.05
2023-01-17,99.48,105,0.25,call,2.663,2.6759,2.6493,2.7026,0.2201,41,533,0.05
2023-01-17,99.48,105,0.25,put,8.08,8.0885,8.0077,8.1693,0.2829,48,336,0.05
2023-01-17,99.48,110,0.25,call,2.3256,2.3471,2.3239,2.3704,0.2792,39,429,0.05
2023-01-17,99.48,110,0.25,put,10.6228,10.7727,10.6664,10.8789,0.2263,47,376,0.05
2023-01-17,99.48,90,0.5,call,13.6197,13.5303,13.3941,13.6665,0.2297,43,774,0.05
2023-01-17,99.48,90,0.5,put,1.5502,1.5098,1.4943,1.5253,0.2104,54,918,0.05
2023-01-17,99.48,95,0.5,call,10.9648,11.0634,10.9538,11.1731,0.2599,46,276,0.05
2023-01-17,99.48,95,0.5,put,4.8272,4.8325,4.7842,4.8808,0.2872,45,405,0.05
2023-01-17,99.48,100,0.5,call,9.4032,9.4928,9.3988,9.5868,0.3026,51,816,0.05
2023-01-17,99.48,100,0.5,put,2.9815,2.9614,2.9316,2.9912,0.1396,46,322,0.05
2023-01-17,99.48,105,0.5,call,5.7886,5.7542,5.6963,5.8121,0.2517,54,702,0.05
2023-01-17,99.48,105,0.5,put,7.3212,7.3028,7.2296,7.376,0.2017,45,585,0.05
2023-01-17,99.48,110,0.5,call,5.5576,5.5102,5.4546,5.5657,0.3067,38,722,0.05
2023-01-17,99.48,110,0.5,put,10.637,10.5734,10.467,10.6798,0.2038,50,750,0.05
2023-01-18,97.91,90,0.08,call,9.0191,9.1542,9.064,9.2443,0.3211,48,672,0.05
2023-01-18,97.91,90,0.08,put,0.224,0.219,0.2167,0.2212,0.2248,63,945,0.05
2023-01-18,97.91,95,0.08,call,4.5314,4.514,4.4687,4.5593,0.2353,50,400,0.05
2023-01-18,97.91,95,0.08,put,1.502,1.5012,1.4862,1.5163,0.2625,42,462,0.05
2023-01-18,97.91,100,0.08,call,2.2653,2.2838,2.2611,2.3064,0.2724,54,972,0.05
2023-01-18,97.91,100,0.08,put,3.6703,3.6628,3.6261,3.6995,0.2463,34,340,0.05
2023-01-18,97.91,105,0.08,call,0.6525,0.6554,0.6489,0.6619,0.2466,54,594,0.05
2023-01-18,97.91,105,0.08,put,7.6512,7.5073,7.4308,7.5839,0.2889,48,384,0.05
2023-01-18,97.91,110,0.08,call,0.2657,0.2649,0.2622,0.2676,0.2747,55,770,0.05
2023-01-18,97.91,110,0.08,put,11.8111,11.9382,11.82,12.0563,0.2464,36,612,0.05
2023-01-18,97.91,90,0.25,call,10.7506,10.7714,10.6639,10.8789,0.2682,68,340,0.05
2023-01-18,97.91,90,0.25,put,2.4319,2.4275,2.4032,2.4518,0.316,42,546,0.05
2023-01-18,97.91,95,0.25,call,5.4083,5.3824,5.3283,5.4365,0.1526,45,315,0.05
2023-01-18,97.91,95,0.25,put,2.2395,2.222,2.1996,2.2444,0.2069,46,276,0.05
2023-01-18,97.91,100,0.25,call,4.4922,4.4953,4.4504,4.5402,0.2501,45,675,0.05
2023-01-18,97.91,100,0.25,put,4.7101,4.742,4.6949,4.7891,0.218,48,432,0.05
2023-01-18,97.91,105,0.25,call,2.5278,2.5143,2.489,2.5396,0.2431,53,318,0.05
2023-01-18,97.91,105,0.25,put,6.9735,6.9384,6.8686,7.0081,0.1646,54,594,0.05
2023-01-18,97.91,110,0.25,call,0.6521,0.662,0.6555,0.6685,0.1875,37,222,0.05
2023-01-18,97.91,110,0.25,put,11.8392,11.836,11.7176,11.9543,0.2253,72,1008,0.05
2023-01-18,97.91,90,0.5,call,12.5282,12.4993,12.374,12.6246,0.2366,53,689,0.05
2023-01-18,97.91,90,0.5,put,1.7248,1.7265,1.7092,1.7437,0.2038,36,216,0.05
2023-01-18,97.91,95,0.5,call,7.8574,7.7201,7.6415,7.7986,0.1778,45,450,0.05
2023-01-18,97.91,95,0.5,put,4.2426,4.2547,4.2122,4.2971,0.2436,36,288,0.05
2023-01-18,97.91,100,0.5,call,5.6099,5.7038,5.6477,5.7599,0.1967,53,318,0.05
2023-01-18,97.91,100,0.5,put,8.5316,8.4544,8.3691,8.5397,0.317,51,510,0.05
2023-01-18,97.91,105,0.5,call,7.0266,6.9477,6.8775,7.018,0.3228,51,255,0.05
2023-01-18,97.91,105,0.5,put,8.2859,8.2748,8.1919,8.3576,0.2041,51,357,0.05
2023-01-18,97.91,110,0.5,call,2.2545,2.2496,2.2271,2.2722,0.1997,49,637,0.05
